,A,C,D,E,F,G,H,I,J,K,L,M,N,O,0
241,0.007734860925439957,,0.5965976626868295,0.7961065383886533,0.164364799244202,0.3959321885449043,0.007,0.11701175673449615,0.9020591292238871,0.9896613117232056,0.7602176701802649,0.4159290171186458,0.6098336591356014,0.29342797211569016,
242,0.353247643448516,,0.5899569024811007,0.09149685553275422,0.7283148387809958,0.6482686507352173,0.007,0.5876253056488147,0.3281510129398766,0.5620363510060269,0.5974594389574831,0.8281712395406577,0.8561859750241335,0.5783690832195632,
243,0.5093343637775373,,0.9931704958998772,0.9189362453846983,0.5059355022511995,0.36287506573117445,0.007,0.08284858426102282,0.007450192235031516,0.5184434588052143,0.3303880492429504,0.3134841003100154,0.14525006193739964,0.04325518336401357,
244,0.8479667411097767,,0.45951285048862855,0.5461261978360605,0.9009736121169443,0.8289115076740653,0.007,0.6177535271075361,0.6359911948803402,0.7267867411692521,0.9270153867944158,0.8076047082200096,0.9773177468725222,0.5396685245831745,
245,0.5693502440253384,,0.5041556526399179,0.2534879541560825,0.11914653401446951,0.2223628379793533,0.007,0.974658293776417,0.9149251306155277,0.755487187660942,0.4840645165484596,0.48741762686065637,0.8417783368819053,0.3421128598069212,
246,0.43304686123129,,0.9191709193959893,0.8513422805593228,0.1808710615593172,0.1488041028716408,0.007,0.21456207899947422,0.02539941076121055,0.09117139640663618,0.9709943932814313,0.06274083561354327,0.46086568784413817,0.14985492638665476,
247,0.124466213370801,,0.26247737152440487,0.4802904210241642,0.10732915344430827,0.9191730760339429,0.007,0.7144011241463161,0.7543543763806053,0.0709524225097572,0.21723889007045782,0.43146764770684487,0.2252248967803746,0.0944065747157905,
248,0.8133314373812506,,0.6584869084958382,0.40938604055432626,0.6444488330598493,0.7875186443904564,0.007,0.8011446699788312,0.017596130831343704,0.2735010857944754,0.602411204005486,0.9883192685576667,0.602973309752607,0.3597844343716089,
249,0.15691066970381318,,0.23629619238199728,0.6856019199969204,0.34895252699247825,0.7635221257551931,0.007,0.4965188959950042,0.5490360218768233,0.36006680910287026,0.25076469611290997,0.04822624090992267,0.25582100500165517,0.8694194102767498,
250,0.2849990224397905,,0.46017541287781816,0.1051521864188264,0.6128957277243544,0.17979658889948869,0.007,0.4013913636518964,0.41061601731996233,0.21546211189251185,0.04249509058648393,0.5143481093914538,0.7113445068435379,0.036764628904568,
251,0.19226581816973365,,0.4655505831322231,0.7814791403639475,0.01488982769644287,0.9181099370238286,0.007,0.621330066186232,0.15850088358401893,0.5611578516820903,0.9652269968123572,0.9519914357069214,0.9065544073700876,0.8059202757243459,
252,0.9183036224520355,,0.5783516008905615,0.6161175862649754,0.9400637490979189,0.4495423389972898,0.007,0.33041895425635226,0.24173296863899663,0.6238588945419498,0.09177713501663842,0.9100785297577167,0.9727963855534244,0.45846378225354734,
253,0.5516151466365296,,0.5998150033154585,0.9632354610776721,0.12586316573865108,0.03268584192558399,0.007,0.037207938004849006,0.1433696866676315,0.5759170961010819,0.42169757812785824,0.5244595855407068,0.005152983927746546,0.37668546724407226,
254,0.26569002309593914,,0.025034408018496324,0.6288811743128556,0.6185842469391307,0.7729818459383708,0.007,0.8704172694323988,0.1251316913624283,0.5657909721619662,0.07883058720431313,0.10415246306383241,0.426538809461638,0.931100947416785,
255,0.009913589728086092,,0.6126607640334946,0.8331410078159831,0.10942100530012899,0.9991619755494555,0.007,0.80121890035331,0.13162052624452836,0.28377152417758134,0.21007816248825217,0.04080895145045871,0.02414932218981003,0.5587822827916955,
256,0.5132258273476245,,0.21854305744434865,0.282764390034289,0.475910174630056,0.8120523627192813,0.007,0.733316010893545,0.7098771828001659,0.20030419163333113,0.012108253173969685,0.481348418461206,0.5473305067910885,0.1469819658643221,
257,0.14648240272048463,,0.12551413155966673,0.159942681459178,0.03941415910943091,0.722013338013383,0.007,0.9404469726389795,0.42514980426994053,0.5780715246965527,0.013805495743970497,0.5770739776301864,0.049241127761166625,0.8302771179753485,
258,0.6414239055779185,,0.06082841120047533,0.39987390296222236,0.9247194058912672,0.35702155974655414,0.007,0.8488213209471094,0.5780429223886318,0.9514982749034155,0.7121681947623429,0.021857160459929803,0.6870508776502927,0.14273863930865138,
259,0.9480646358187585,,0.5843490742163399,0.47928139822101634,0.39704164818305865,0.6685469507540965,0.007,0.8644677051005336,0.6414034250209585,0.4501173478178623,0.3878691371974575,0.17427753867431517,0.298033063507548,0.3193459353067467,
260,0.23281846650082894,,0.13852452350230804,0.9737446915170902,0.647959359425049,0.10828033378463442,0.007,0.8957399233673411,0.22313032936237054,0.9355038306315733,0.20723978370280371,0.6428872024315355,0.6001141868310241,0.4549771607207235,
261,0.8800152785952111,,0.20020967316781668,0.8732413238568465,0.9376085533634901,0.32992717033449925,0.007,0.5757876577174942,0.41269863627540426,0.5259466684107957,0.30538860467455897,0.07216275024961116,0.5756518196970467,0.3745914621445122,
262,0.7708122811186618,,0.27109203308531793,0.020956409749576133,0.6868113834676273,0.009049346370072042,0.007,0.03920574285889744,0.1498225375112059,0.7347885257044223,0.8101819890379865,0.4178260264993894,0.7680691449068132,0.649231602028268,
263,0.5498310676993176,,0.8456264656972896,0.8957652897623463,0.21104914145904907,0.8730825441987932,0.007,0.32865594870352866,0.8468160862425481,0.9604514279537915,0.5057017384716159,0.31388797911854793,0.9045435673301326,0.9373744762710416,
264,0.7930797032185659,,0.17793001977196488,0.10176387648345997,0.7959197415046976,0.28173629327822713,0.007,0.4867536187535715,0.9950062761336963,0.007119307512405304,0.17872289009916076,0.03463008004355328,0.6546978574953313,0.20661680540067717,
265,0.7659717600845344,,0.44218039708996093,0.6414222026625119,0.7395070778227965,0.24913430964891858,0.007,0.34827207511860825,0.4940503523342883,0.04195249893416508,0.49773199262129664,0.16418317435451768,0.13092647179072714,0.3468676002572939,
266,0.8136952023958672,,0.11246671916470141,0.1595256333861509,0.7253326159592401,0.29896775954957344,0.007,0.6368823256162485,0.005211934551758612,0.7911772475513124,0.0828132024956233,0.5387971204533383,0.5781243648812828,0.6037992710345331,
267,0.7053432158300634,,0.6671484978748797,0.5829569133246846,0.3566114861696654,0.6466989149516814,0.007,0.1345846527141047,0.038827362941763366,0.8428857611442477,0.8976555329285664,0.7540419018695234,0.5415096502993996,0.821789721900224,
268,0.04041084478328738,,0.1069533525757167,0.4454698143768956,0.8585877410913784,0.9969788815920845,0.007,0.7424204181897677,0.6484249605009174,0.09945485445166824,0.27555911009740397,0.9684229904872331,0.09806866691452343,0.3664068269529105,
269,0.1527114501939295,,0.3450570774803665,0.31744121407482995,0.8641270732744771,0.8134774721126691,0.007,0.6176857313297407,0.5943152146234506,0.6068373863736374,0.07175738375917318,0.976096540013845,0.9059733138661629,0.9272319769602775,
270,0.2703070626350914,,0.12152071531491793,0.9563932082840474,0.9977695180101114,0.8216992303644887,0.007,0.9283472449766841,0.5824220365719205,0.5910919121845208,0.8648281572086336,0.6665112330613787,0.8871864459894678,0.3153413594973463,
271,0.2868448548096473,,0.08461368096761546,0.3340001728416421,0.12382067875665181,0.9498144540737304,0.007,0.06707182819549407,0.6141870586219095,0.972851374162174,0.4857294879423788,0.6510852216858146,0.3453582500199748,0.3574985057572827,
272,0.6143147479864055,,0.9389653076036871,0.7469706004566059,0.6885602815251554,0.15439334227235524,0.007,0.31928653942871676,0.38974131549872815,0.7539913470242835,0.7866738173604045,0.4407781876913237,0.9603385092962221,0.5994921084206001,
273,0.34224069685835645,,0.6221158041976766,0.8666020529553912,0.08054594878823451,0.9118713195924563,0.007,0.4653351948173805,0.6120665885859791,0.9922531111834528,0.6323620902402808,0.9059132553592135,0.29878403762556494,0.9092495953636,
274,0.9471077576239221,,0.6326768703401717,0.18146977166273603,0.255233229016978,0.3892929906899216,0.007,0.02534123724193904,0.6892948039132897,0.9983295426011715,0.34858054747742107,0.75725556311437,0.8574394745568444,0.9802548808955183,
275,0.7309127948460697,,0.025075087003299634,0.38844818064553754,0.7036357059824039,0.086059274047536,0.007,0.7753602365950958,0.48165970689851023,0.028792646140118783,0.12298256742106961,0.6022420359024679,0.02843881691544836,0.08352943057862605,
276,0.13835286018277393,,0.24092524908016122,0.890642332891366,0.15523556102484282,0.39782589163579407,0.007,0.7623745848151345,0.7800047952539769,0.5043539954550746,0.852738275272963,0.24527626279682702,0.5850772347628798,0.1523503067303036,
277,0.6635796716596214,,0.02809461185187956,0.312098033748075,0.3026613545061284,0.9399069690122491,0.007,0.6775047157120876,0.617959419934237,0.34387345181507456,0.48361862806318434,0.3559777799006669,0.08310562781892405,0.3601571246781953,
278,0.1460658626780732,,0.295815093979799,0.05268150917042835,0.3943092456825684,0.9432676439815048,0.007,0.8279741503407766,0.5321482130200397,0.31985788978958896,0.609389156617806,0.7236578405394927,0.7697108144089431,0.3145837950968371,
279,0.09228412930783214,,0.10782090402265221,0.8942926246906941,0.472462935139772,0.7833786900089134,0.007,0.9298940271635366,0.04063704208016605,0.6508958384746032,0.11672907622577644,0.7332975564243912,0.8866384976292072,0.8677899187779295,
280,0.1941909667992111,,0.4520333969418503,0.9138770320256164,0.6160121303095958,0.8581340738058698,0.007,0.45711924716905894,0.9317509600069991,0.6636329583642377,0.8491478230059387,0.8191700933961514,0.15281036750725852,0.854729372056811,
281,0.6538718165054841,,0.6519272666479015,0.9824542669600015,0.6924446838711299,0.08873387854969728,0.007,0.5452086977658969,0.21596765770931625,0.5088446372183564,0.6432849076348246,0.6498376067375206,0.9807574332863764,0.1915188428888429,
282,0.9096620912247182,,0.3959430885045192,0.20245315498761307,0.10901728089562912,0.7577514453018324,0.007,0.24849817994990409,0.8251856868761093,0.4214441750872189,0.9605068251603368,0.5565219014209426,0.2117087189262088,0.6666458615308068,
283,0.3089300005528208,,0.3625035094951775,0.9327837356035071,0.06992814236822897,0.6969403453806049,0.007,0.4610705007532828,0.7286691633772092,0.2856857995562556,0.6002570661380648,0.1432627336158565,0.30665863736252985,0.4539580459521715,
284,0.874872893823295,,0.7500780605013211,0.9714108256405741,0.5231144419236636,0.25392623407204074,0.007,0.7145370078619672,0.12564568166042622,0.4902453311248396,0.06993351467931086,0.8033026895309369,0.11494124575390696,0.8386936230305823,
285,0.2492441329749523,,0.40553270856905466,0.022082446799019495,0.9035091323089779,0.9198375514922672,0.007,0.5362074300135595,0.5711116576994458,0.9236735849280326,0.8858563323933679,0.7568313536784337,0.5034974105749543,0.5318951145242997,
286,0.6616335249257292,,0.8369619251051588,0.1962277280685768,0.8577402647313984,0.7814506120307242,0.007,0.12388018045476634,0.4276786532883746,0.8312943037310231,0.5068937222882928,0.0012672895804742845,0.7598024576455598,0.45595951376316934,
287,0.1286670990239286,,0.5553919927025135,0.26873031931375724,0.1828487636030075,0.2676996395770751,0.007,0.40791708107409386,0.4179499519375265,0.27841588677283924,0.9027942696318314,0.7850453391098686,0.8300948523535525,0.18764940447641676,
288,0.9383139727544447,,0.061846130457265835,0.1720068341848755,0.8439420653361323,0.6409034342151113,0.007,0.6441333505925856,0.8023212638936112,0.8854893147440753,0.19097440593018855,0.035006921921950984,0.6854410081943054,0.7776493909315964,
289,0.041596736965491266,,0.34266814595873907,0.3534930674333062,0.8719249816662853,0.7615764212442447,0.007,0.14355785580916092,0.583189961543728,0.009598837615554356,0.30307142198830694,0.5892475511099506,0.4927777673327294,0.19024314852114,
290,0.6904212513149643,,0.2566792983849361,0.9087718849869162,0.7945159478938747,0.07361016089805916,0.007,0.6405420727662196,0.09874863572333781,0.9286444709786997,0.8680652137206079,0.21654671024215855,0.5805871510951905,0.16960416501802278,
291,0.26843451621690784,,0.9042986140382531,0.26978680281818035,0.5552638656973305,0.3548897925752179,0.007,0.13366494580210542,0.7020680090158528,0.7493928245026528,0.09355676217348763,0.3701469677082213,0.14292646951896149,0.6615640141688465,
292,0.3012111454225084,,0.011127359843232987,0.5701541287022444,0.19514375496723502,0.825887732009976,0.007,0.8065132440768348,0.12904763232550975,0.8820852894869801,0.9646113343367353,0.21020599078917557,0.8856582111291587,0.6047766546811159,
293,0.7173177205920797,,0.5678007915247383,0.9804595395079047,0.3778302539272379,0.9176686859330647,0.007,0.16581675367687065,0.8737352631008231,0.6184667025887538,0.811453225168618,0.13351135252561475,0.7372271162715114,0.2588547386692043,
294,0.2967811215419375,,0.023927721937162527,0.6566964040011015,0.33232957736959423,0.05955703527661005,0.007,0.9612064967596813,0.911828146110971,0.14777607010978344,0.8540439150985226,0.6932512023810073,0.35871524023281554,0.7653180645071916,
295,0.11394552514135503,,0.4144182490846834,0.7133922634420913,0.44367679908806334,0.11847373909029868,0.007,0.07605460493284655,0.9434361941700712,0.901601108372219,0.2813061083164511,0.9595760566205758,0.3763354264395071,0.09779096076863047,
296,0.4616726652139146,,0.27732298205669126,0.5774495433836248,0.035910830667022275,0.24843752629591964,0.007,0.6318143305627067,0.38648004876079833,0.445991037974094,0.22503472902476562,0.08600958457940477,0.0812746637742161,0.38928497004409635,
297,0.9643295901434765,,0.02563806050575923,0.7780337965023113,0.19960950703881597,0.39536777075756513,0.007,0.3860912804614123,0.9257697564071556,0.19286502830921637,0.7734570505134595,0.375355757437731,0.9524323829599733,0.18009769568534928,
298,0.9553423360020554,,0.46983713671267013,0.5474452281959811,0.7741181509359674,0.42152290512330093,0.007,0.7656070226889335,0.36560583107084343,0.14557963574035848,0.015817373109593635,0.9435821724625315,0.5936493158886281,0.23650975015984932,
299,0.1985799536216506,,0.8081714940587243,0.49026871202315836,0.5355123341602422,0.8265172783012634,0.007,0.9357793010629636,0.17801977287968407,0.9350319957758917,0.47583167299152707,0.2470500269426701,0.15280388971262793,0.8366784535511849,
300,0.3608845634997616,,0.8818164257922214,0.5064012101451308,0.3687575351451008,0.964133930865533,0.007,0.7360300903268501,0.06675660178193688,0.060559050062258146,0.8216233953858333,0.333418368884014,0.2562251977165957,0.9945113888453314,
301,0.4781545940503028,,0.04136698054866972,0.03475890660367864,0.09586106595868771,0.2607129757797436,0.007,0.3281349382452633,0.1747674031424462,0.7970035914493816,0.8566838739152968,0.5873756054771697,0.2068956567112855,0.4603515963219448,
302,0.058188754616811056,,0.461239118598308,0.3068560834983529,0.539350871456037,0.151474896263468,0.007,0.3754326817203554,0.851854167470415,0.47083715538902715,0.8706984265608324,0.4639354442644209,0.5830158520186336,0.5369490106524255,
303,0.44845648661018367,,0.12463045389009364,0.8038438305359686,0.786068318076747,0.6597045198905048,0.007,0.7512322359517294,0.1183895181962038,0.5156990962098608,0.47025051502154147,0.3607331459541959,0.1269384331163813,0.9716228092235005,
304,0.686188247729736,,0.7837408598079618,0.863417797445951,0.1176376274464741,0.446404136724345,0.007,0.6921738679467602,0.5703741746092691,0.6963490844091292,0.6279837858685215,0.5327120536972962,0.8207194799789679,0.07215664530736399,
305,0.8670463252922275,,0.6439990588852774,0.039856488628578934,0.08482777471877756,0.41161626896964765,0.007,0.47119153041975215,0.3083909219151235,0.423300527214019,0.36554569952549476,0.0437398862084295,0.6969609239574202,0.12760750444075708,
306,0.0011641576147061183,,0.40425476345366695,0.3206681967250644,0.16642843542923658,0.967026930802181,0.007,0.7066352887092708,0.4268117818044338,0.35697848152860256,0.3612963131757967,0.16225902872461162,0.6427103189466402,0.6905212493515156,
307,0.3511950528543494,,0.4426932222188614,0.910705766429147,0.13936385700897946,0.19109248015767266,0.007,0.6938965955749744,0.717111078881557,0.9689446502970386,0.37719580166467515,0.3519000215196896,0.05555945607845658,0.9442809386370572,
308,0.8288456894270284,,0.8203288577874847,0.580337954483329,0.13818206528473254,0.07675014595098417,0.007,0.6667832775489838,0.04856971231907914,0.7441632788096791,0.27215804856877024,0.8515075736865354,0.5807280190492828,0.4987685036990831,
309,0.5456724938001204,,0.4106118213872292,0.48901156797624556,0.8824140576352103,0.9655154484091993,0.007,0.6196031940905313,0.2467881729813418,0.5964694975295659,0.6258396806917409,0.7692799925907764,0.3759673801622342,0.6920011378182767,
310,0.23292086891400987,,0.5815064343639997,0.13007038524814374,0.39301248317421644,0.48613021832378045,0.007,0.6409489818101496,0.048966039137789186,0.4306312339046545,0.8229313092812792,0.3021560224538874,0.645463567833469,0.6106310768900116,
311,0.9622371802212427,,0.8537417791860287,0.1760231255157403,0.23431352273502715,0.6544769119196461,0.007,0.18300602202127958,0.09206127510307116,0.32948120371727263,0.8555494562471293,0.17005445908441286,0.6822837606688985,0.27023099784658977,
312,0.9018534950380199,,0.38972000662765605,0.6542084420779991,0.6141972363815917,0.08670411410484913,0.007,0.6877864973937067,0.869413847491834,0.3431481257028395,0.09105076949406032,0.31863058937822264,0.7671610274520181,0.1835762795045831,
313,0.500576259742547,,0.8421300371564382,0.60380837873721,0.9877848124225508,0.7092706436625053,0.007,0.30865607625997205,0.9886856348099584,0.7913271536838986,0.4337859765102735,0.11888082716333681,0.5338581498418516,0.45343675921428794,
314,0.544709108389108,,0.9420211996389153,0.44914231261952176,0.20869475668227777,0.15663342183492024,0.007,0.0779155126812201,0.272329566204382,0.9482422042343249,0.6033892059590167,0.10488272284174849,0.7736453636621159,0.18702277842213078,
315,0.5076202494560973,,0.4372950360078889,0.9390791135907736,0.9503230842288307,0.5525856972077885,0.007,0.8035093538340075,0.6365065379451815,0.16080785720413293,0.8175828801475622,0.8940856267065787,0.3008831061890679,0.46392128680037525,
316,0.5881187458596989,,0.26484513370831864,0.4803055841867081,0.4360221567070294,0.7026116938384,0.007,0.3931887697435814,0.4596757756842369,0.3843345122066958,0.5975373095027874,0.36124934147154464,0.6402695086259484,0.5833709579209688,
317,0.36725293845331053,,0.9498982264914821,0.8980111059530634,0.7456941768888442,0.41660669122596716,0.007,0.4108708324476934,0.2886347109640548,0.35279859961543814,0.38368937244973633,0.47509467747387535,0.7478657374352716,0.6158942586214284,
318,0.8917869673310466,,0.654324775040053,0.23758112188806102,0.7357121600423955,0.2570835360931152,0.007,0.7032462917543051,0.40410074328265866,0.7917433037875428,0.05811464760836049,0.276928380835758,0.8847417701910024,0.363437143305556,
319,0.07556165591623942,,0.3910823771427454,0.14094773763484403,0.04890509135275323,0.05675556002120874,0.007,0.8752636582091955,0.696756662201947,0.5048561685992458,0.7169174675415834,0.04342101908766072,0.49024499107224295,0.356137173360344,
320,0.7564141773112357,,0.9887858813383049,0.7924823987962587,0.04147860478042764,0.6564990671559671,0.007,0.6068794567062942,0.832257424117265,0.73216270483809,0.36753804703961,0.048399127774296336,0.9352162833088298,0.32428211442429344,
321,0.22057835300424633,,0.18514058060501692,0.36026098455607536,0.9019902759749933,0.2913511122950613,0.007,0.5549167599263372,0.3211347490248143,0.9984552638460241,0.9285620881132076,0.563116862232938,0.007340178045380008,0.37872585388306723,
322,0.8280076456600188,,0.5440664960197913,0.26651026835194935,0.33426804190571646,0.5142653771195483,0.007,0.3730870557697715,0.34195797392472804,0.14297251713331927,0.9735744073601836,0.184932661078006,0.6040781038695305,0.8719007324817685,
323,0.8204149785115347,,0.272216807309419,0.5159734482474,0.10801400446723242,0.6053564992429202,0.007,0.4481324996319209,0.8152987643845296,0.16458502100333672,0.30399241919391196,0.045656377165174344,0.7627433528646793,0.5162131992896071,
324,0.14284399407077109,,0.3365391222101026,0.16214832763943565,0.3888254683325808,0.5370568560701063,0.007,0.04281979242285061,0.5871209336076476,0.9176874558393668,0.5267889937848791,0.702015293054407,0.041718167520533145,0.4171761945403555,
325,0.2451818617722642,,0.45544673533173063,0.19208599906320445,0.4595693517841307,0.47978655924308167,0.007,0.9979871030230557,0.6905704733662612,0.7111836790021017,0.22854014972465353,0.8095956505774331,0.798252822186984,0.0894217045542447,
326,0.01953135189405064,,0.08906625812009505,0.8997921890228733,0.5066876144643077,0.5988354761391733,0.007,0.3730885721005458,0.9552107790498174,0.0015384549810077974,0.9959186236572304,0.038671671288875276,0.3183922340668853,0.634285029417116,
327,0.4640827578282707,,0.11365591147228626,0.7993034736003163,0.36909152891182284,0.17690840284758336,0.007,0.05356638628238253,0.3184629310930259,0.3269233082765082,0.30847581122797085,0.19884095838545768,0.912499157387004,0.6178232944948991,
328,0.6778695304598887,,0.24790923196764025,0.44229247558133267,0.502908281550994,0.8199637907064866,0.007,0.4827522957619853,0.008909805770274448,0.6772772218832808,0.03151192346306242,0.9560898797940944,0.7957071118096811,0.6744825035258857,
329,0.12236114528938902,,0.33084218736430393,0.9224239637429311,0.7803372296158769,0.329085461761887,0.007,0.9282779619831567,0.985878191898172,0.543312410215254,0.25965499310258344,0.6236799202148077,0.02987189228192688,0.4563219605875356,
330,0.06749226397956498,,0.5862161138970344,0.3674587921247615,0.2498408353084256,0.5858414555053246,0.007,0.3495276038213575,0.11210259955040813,0.4974780861155996,0.019945422211646635,0.45828669183925963,0.502643734612831,0.32040792921774,
331,0.7859383728160032,,0.5934292765979564,0.5536961373283918,0.5177993246844974,0.34730774763173067,0.007,0.32383324465874697,0.8085740862985309,0.896516498762246,0.09660589634471717,0.5386787639766536,0.9284808270118038,0.4080510238542554,
332,0.3123793666272623,,0.4272138662790006,0.9049212139715352,0.7852574804605857,0.8917284823731371,0.007,0.3515952039264588,0.5091984930199966,0.6659109244146286,0.2846411887471285,0.6353736684141529,0.44083454133110933,0.3049627776364233,
333,0.366729703337762,,0.1568280294765152,0.6318572715694958,0.7770229558650819,0.22467802433626127,0.007,0.7722219822164528,0.9899762987794875,0.2903566599217847,0.20894238011349764,0.9491465498485575,0.1432336385776769,0.6451590685746418,
334,0.8900018520796683,,0.7235062634893393,0.08797660047972566,0.2869476201629527,0.9236799431102802,0.007,0.4314389428818105,0.7528551536247922,0.44801132859225823,0.05471942623382808,0.8645591844893321,0.5193663381984749,0.6400112166531537,
335,0.3157918758311534,,0.03918821918988613,0.8408484994994433,0.9983019652807245,0.7465489252526352,0.007,0.7031654223009334,0.5421564164834055,0.8643312857382435,0.5010275442075749,0.09465263512203159,0.4744543352686096,0.7433406011574061,
336,0.32089269736137893,,0.7597737417897676,0.3239696297098773,0.2160566234148502,0.8476412322735529,0.007,0.01967320566955344,0.2424022017945322,0.38143181935216697,0.8610972601792772,0.3078020521385012,0.5997826087163962,0.7410958588253318,
337,0.1294236155661681,,0.6393088402097016,0.6635266799009102,0.4405043341402872,0.3114850196742279,0.007,0.12472152820849336,0.5008223455494414,0.3562990681167121,0.8026623008146984,0.2729364547869161,0.748431050406584,0.8913916314869056,
338,0.04113096029919838,,0.9202470223537664,0.9324484503975322,0.259555503373605,0.519818212129934,0.007,0.7605991424869982,0.254335919094531,0.21897516392691418,0.03969261425387327,0.5921108266034993,0.9057576786009737,0.43135869181837827,
339,0.26203781590358355,,0.6484358439121849,0.20473114719046104,0.5043530759490202,0.43960031630989005,0.007,0.7486307021335256,0.9179671413149942,0.3298057436260988,0.4407919893641461,0.9423527834748863,0.4327539863268588,0.6078818340193117,
340,0.11666505204808764,,0.9024768865877357,0.01727787806394021,0.1863265251530235,0.23094732329518153,0.007,0.4225085121440396,0.4221774215822889,0.02802992413137806,0.9924722732900773,0.32045141452436676,0.6292713888725269,0.3604919058789554,
341,0.05597430795717706,,0.4513026067533583,0.6449108881444774,0.5566906817163354,0.053568810197918704,0.007,0.7237960034161148,0.30603018538538496,0.3993915917126143,0.4894178792634134,0.623368445183078,0.1034402599821389,0.5123989566648314,
342,0.6502456712442591,,0.7210030078729949,0.8658437635789451,0.8780724583655943,0.4552230208448167,0.007,0.3771482264645647,0.5694179671663291,0.7663470361517195,0.7299331420013645,0.019478626351563166,0.11902736765121369,0.8705412985570562,
343,0.6493899726270606,,0.44653231404842275,0.7838618875906976,0.4690774182972839,0.9867667946277298,0.007,0.7391999625940363,0.14509292929971662,0.005364457144141466,0.5794673716971672,0.878670599271571,0.1867869432180883,0.4069168069516418,
344,0.7258402926009928,,0.14881596793375518,0.5662606978531599,0.7250090639897484,0.7152643452921446,0.007,0.5718813507845857,0.9654585571581963,0.11276426117751548,0.43975864831994493,0.9749356772575901,0.9961656727614525,0.13435884557495736,
345,0.05310440666253835,,0.3292617794166909,0.9039505654512241,0.7354127711473962,0.7331457162742663,0.007,0.7160214812680449,0.9487850068615352,0.9844276188648772,0.226558962873883,0.4832667366551936,0.4970728500737367,0.07977629924033136,
346,0.6741644543619587,,0.5654489571443897,0.8827434196423709,0.23231017326240566,0.7574386506350791,0.007,0.10403180745889584,0.9822169207514546,0.14869602800068482,0.22523918730757198,0.002551785467611145,0.3513945327465118,0.8611471009612353,
347,0.505466572247208,,0.21328439182143577,0.9205556912392177,0.5876145482004033,0.82753636838546,0.007,0.47488011249685,0.14092793614985477,0.07431885196604593,0.7260596163440773,0.6623829983092914,0.11829991830037523,0.7098161253243372,
348,0.720149341015132,,0.26819790405028665,0.46615221134644236,0.3126794810279008,0.003744937561517281,0.007,0.5881796428363133,0.21289401720814483,0.6094592215408551,0.7873628448024732,0.9797019199853373,0.7784616299444456,0.48175413864846495,
349,0.4476285571391053,,0.5488021902442606,0.15739765278625883,0.9684439361892954,0.49069810678538117,0.007,0.6145948173749578,0.9734817138788276,0.7944272044556095,0.849824031577569,0.8772988927372329,0.31495258513852087,0.593364630737134,
350,0.36229041632813863,,0.8100980853155938,0.002517490975587844,0.9845481545907904,0.8045066333173173,0.007,0.4080230512817382,0.026333896164995485,0.7317914710264357,0.3032124388676415,0.3317078667484211,0.22861884315279124,0.7132156926432848,
351,0.07626276646944397,,0.24072828293313753,0.953758270097327,0.3659719161148789,0.5828591577340994,0.007,0.027805767684959903,0.602871566655348,0.49153617665449467,0.9417122776720661,0.17358045978256542,0.41326124563322597,0.9670054979067093,
352,0.005012374522457952,,0.4218380322926857,0.04586887441579812,0.7224764266499771,0.5441319982830989,0.007,0.9140740927756813,0.48758722716963654,0.9475629487162077,0.2557966381605262,0.0765397261652746,0.3388335558933484,0.5990255122076991,
353,0.33235785851422395,,0.5799936169419724,0.03519831711129762,0.45201223880900454,0.41114868408716254,0.007,0.7400616864491081,0.7555885909727609,0.585030293432619,0.08223816522601402,0.47357963301402106,0.3869743414332839,0.19267598549642329,
354,0.2385009186454079,,0.9578104680068061,0.3331024716623019,0.8260505232052672,0.3035070178481568,0.007,0.6043426229529271,0.9555674699728556,0.42887982542021075,0.8892103480692476,0.20853274119624288,0.6949733464065642,0.13938548490394842,
355,0.8696707475068014,,0.7374241450057177,0.3356678648978224,0.944492433560404,0.19743277109599322,0.007,0.3588570378740309,0.9516057497184665,0.44069556928260256,0.9975776123548579,0.8688603320941226,0.3677063975811993,0.5911976528296754,
356,0.38155299646227725,,0.009385346064928468,0.633719410381628,0.5910539575031202,0.16224205939015046,0.007,0.11907918385647631,0.044752687353344256,0.8043527001390158,0.9073750446697623,0.485654615794179,0.7401707526355155,0.10685977734876262,
357,0.29314542940139154,,0.4077112881671737,0.553160321619267,0.8983963053870181,0.11235262026471715,0.007,0.13428166949061737,0.037921067006469356,0.7005175655336313,0.2489874265439871,0.6071627993864208,0.2172474923154012,0.25210699013486737,
358,0.12558192140755586,,0.6474870034427194,0.141603294742909,0.5444320993887979,0.9872059161784972,0.007,0.31233764249194484,0.2055933154213896,0.4615595871015804,0.27567572749669567,0.19299760534977717,0.16485846774654767,0.698744513117791,
359,0.4952030447034702,,0.9114633590593169,0.8353031857272161,0.8709506549812325,0.3671231164275074,0.007,0.2303193706622928,0.6635650488210504,0.722285351034802,0.8639594106408078,0.2548187118388855,0.6997606685757237,0.7004300668850925,
360,0.9132411290074831,,0.8202811920477888,0.1669689928508431,0.7430748666948439,0.14292400890083234,0.007,0.8487463487192198,0.004415895826335059,0.005677816089424859,0.5644479164582077,0.8354835380468772,0.05942202433063781,0.3937527121791675,
361,0.9789397419778062,,0.8421347101328035,0.8206054879279757,0.5556126330550757,0.5423708818356365,0.007,0.7328442471064103,0.146507217835249,0.6006622766250996,0.5607038540902345,0.35170210899059684,0.4699187579420303,0.8797778209673813,
